Labware Extractor,Labware Field,Labware Field Description,UniqueKey,ForeignKey,DataType,ReferenceTableIndicator,RawTable,CleansedTable,RawColumnName,CleansedColumnName,TransformTag,CustomTransform,Lookup
TEST,display_results,,,,STRING,,raw.labware_test,cleansed.labware_test,display_results,displayResults,,,
TEST,double_blind,,,,STRING,,raw.labware_test,cleansed.labware_test,double_blind,doubleBlind,,,
TEST,batch_parent_test,,,,BIGINT,,raw.labware_test,cleansed.labware_test,batch_parent_test,batchParentTest,,,
TEST,batch_sibling_test,,,,BIGINT,,raw.labware_test,cleansed.labware_test,batch_sibling_test,batchSiblingTest,,,
TEST,aliquot_group,,,,STRING,,raw.labware_test,cleansed.labware_test,aliquot_group,aliquotGroup,,,
TEST,split_replicates,,,,STRING,,raw.labware_test,cleansed.labware_test,split_replicates,splitReplicates,,,
TEST,cross_sample,,,,STRING,,raw.labware_test,cleansed.labware_test,cross_sample,crossSample,,,
TEST,released,,,,STRING,,raw.labware_test,cleansed.labware_test,released,released,,,
TEST,released_by,,,,STRING,,raw.labware_test,cleansed.labware_test,released_by,releasedBy,,,
TEST,released_on,,,,DATE,,raw.labware_test,cleansed.labware_test,released_on,releasedOn,,,
TEST,release_comment,,,,STRING,,raw.labware_test,cleansed.labware_test,release_comment,releaseComment,,,
TEST,double_entry,,,,STRING,,raw.labware_test,cleansed.labware_test,double_entry,doubleEntry,,,
TEST,analysis_count,,,,BIGINT,,raw.labware_test,cleansed.labware_test,analysis_count,analysisCount,,,
TEST,parent_test,,,,BIGINT,,raw.labware_test,cleansed.labware_test,parent_test,parentTest,,,
TEST,original_test,,,,BIGINT,,raw.labware_test,cleansed.labware_test,original_test,originalTest,,,
TEST,child_out_spec,,,,STRING,,raw.labware_test,cleansed.labware_test,child_out_spec,childOutSpec,flag-TorF-yes-no,,
TEST,signed,,,,STRING,,raw.labware_test,cleansed.labware_test,signed,signed,,,
TEST,batch_original_test,,,,BIGINT,,raw.labware_test,cleansed.labware_test,batch_original_test,batchOriginalTest,,,
TEST,test_sequence_no,,,,BIGINT,,raw.labware_test,cleansed.labware_test,test_sequence_no,testSequenceNo,,,
TEST,cntrct_qte_item_no,,,,BIGINT,,raw.labware_test,cleansed.labware_test,cntrct_qte_item_no,cntrctQteItemNo,,,
TEST,swc_lab_comments,,,,STRING,,raw.labware_test,cleansed.labware_test,swc_lab_comments,swcLabComments,,,
TEST,swc_late_assignment,,,,STRING,,raw.labware_test,cleansed.labware_test,swc_late_assignment,swcLateAssignment,,,
TEST,on_workbook,,,,STRING,,raw.labware_test,cleansed.labware_test,on_workbook,onWorkbook,flag-TorF-yes-no,,
TEST,swc_micro_confirm,,,,STRING,,raw.labware_test,cleansed.labware_test,swc_micro_confirm,swcMicroConfirm,,,
TEST,swc_sample_location,,,,STRING,,raw.labware_test,cleansed.labware_test,swc_sample_location,swcSampleLocation,,,
TEST,swc_eln_comment,,,,STRING,,raw.labware_test,cleansed.labware_test,swc_eln_comment,swcElnComment,,,
TEST,reported_rslt_oos,,,,STRING,,raw.labware_test,cleansed.labware_test,reported_rslt_oos,reportedRsltOos,flag-TorF-yes-no,,
TEST,method,,,,STRING,,raw.labware_test,cleansed.labware_test,method,method,,,
TEST,method_version,,,,BIGINT,,raw.labware_test,cleansed.labware_test,method_version,methodVersion,,,
TEST,pre_invoice_number,,,,BIGINT,,raw.labware_test,cleansed.labware_test,pre_invoice_number,preInvoiceNumber,,,
TEST_LIST,name,,Y,,STRING,,raw.labware_test_list,cleansed.labware_test_list,name,name,trimcoalesce,,
TEST_LIST,description,,,,STRING,,raw.labware_test_list,cleansed.labware_test_list,description,description,,,
TEST_LIST,changed_on,,,,DATE,,raw.labware_test_list,cleansed.labware_test_list,changed_on,changedOn,,,
TEST_LIST,changed_by,,,,STRING,,raw.labware_test_list,cleansed.labware_test_list,changed_by,changedBy,,,
TEST_LIST,removed,,,,STRING,,raw.labware_test_list,cleansed.labware_test_list,removed,removed,flag-TorF-yes-no,,
TEST_LIST,group_name,,,,STRING,,raw.labware_test_list,cleansed.labware_test_list,group_name,groupName,,,
TEST_LIST,ext_link,,,,STRING,,raw.labware_test_list,cleansed.labware_test_list,ext_link,extLink,,,
TEST_LIST,global_flag,,,,STRING,,raw.labware_test_list,cleansed.labware_test_list,global_flag,globalFlag,,,
TEST_LIST,owner,,,,STRING,,raw.labware_test_list,cleansed.labware_test_list,owner,owner,,,
TEST_LIST,container_list,,,,STRING,,raw.labware_test_list,cleansed.labware_test_list,container_list,containerList,,,
TEST_LIST,sample_purpose_code,,,,STRING,,raw.labware_test_list,cleansed.labware_test_list,sample_purpose_code,samplePurposeCode,,,
TEST_LIST,disclaimer,,,,STRING,,raw.labware_test_list,cleansed.labware_test_list,disclaimer,disclaimer,,,
TEST_LIST,sca_sample_type,,,,STRING,,raw.labware_test_list,cleansed.labware_test_list,sca_sample_type,scaSampleType,,,
TEST_LIST,set_rslt_order_no,,,,STRING,,raw.labware_test_list,cleansed.labware_test_list,set_rslt_order_no,setRsltOrderNo,,,
TEST_LIST,approval_role,,,,STRING,,raw.labware_test_list,cleansed.labware_test_list,approval_role,approvalRole,,,
TEST_LIST,swc_sampling_method,,,,STRING,,raw.labware_test_list,cleansed.labware_test_list,swc_sampling_method,swcSamplingMethod,,,
TEST_LIST,swc_labware_owner,,,,STRING,,raw.labware_test_list,cleansed.labware_test_list,swc_labware_owner,swcLabwareOwner,,,
TEST_LIST,approved,,,,STRING,,raw.labware_test_list,cleansed.labware_test_list,approved,approved,flag-TorF-yes-no,,
TEST_LIST,approval_group,,,,STRING,,raw.labware_test_list,cleansed.labware_test_list,approval_group,approvalGroup,,,
TEST_LIST,ready_for_approval,,,,STRING,,raw.labware_test_list,cleansed.labware_test_list,ready_for_approval,readyForApproval,flag-TorF-yes-no,,
TEST_LIST,approval_id,,,,BIGINT,,raw.labware_test_list,cleansed.labware_test_list,approval_id,approvalId,,,
TEST_LIST,effective_date,,,,DATE,,raw.labware_test_list,cleansed.labware_test_list,effective_date,effectiveDate,,,
TEST_LIST,active,,,,STRING,,raw.labware_test_list,cleansed.labware_test_list,active,active,flag-TorF-yes-no,,
TEST_LIST,swc_task_cost,,,,"DECIMAL(22,12)",,raw.labware_test_list,cleansed.labware_test_list,swc_task_cost,swcTaskCost,,,
TEST_LIST_COMP,test_list,,Y,,STRING,,raw.labware_test_list_comp,cleansed.labware_test_list_comp,test_list,refToTestList,trimcoalesce,,
TEST_LIST_COMP,analysis,,Y,,STRING,,raw.labware_test_list_comp,cleansed.labware_test_list_comp,analysis,analysis,trimcoalesce,,
TEST_LIST_COMP,analysis_version,,,,BIGINT,,raw.labware_test_list_comp,cleansed.labware_test_list_comp,analysis_version,analysisVersion,,,
TEST_LIST_COMP,component,,Y,,STRING,,raw.labware_test_list_comp,cleansed.labware_test_list_comp,component,component,trimcoalesce,,
TEST_LIST_COMP,order_number,,,,BIGINT,,raw.labware_test_list_comp,cleansed.labware_test_list_comp,order_number,orderNumber,,,
TEST_LIST_COMP,units,,,,STRING,,raw.labware_test_list_comp,cleansed.labware_test_list_comp,units,units,,,
TEST_LIST_COMP,round,,,,STRING,,raw.labware_test_list_comp,cleansed.labware_test_list_comp,round,round,,,
TEST_LIST_COMP,places,,,,BIGINT,,raw.labware_test_list_comp,cleansed.labware_test_list_comp,places,places,,,
TEST_LIST_COMP,replicate_count,,,,BIGINT,,raw.labware_test_list_comp,cleansed.labware_test_list_comp,replicate_count,replicateCount,,,
TEST_LIST_COMP,min_limit,,,,STRING,,raw.labware_test_list_comp,cleansed.labware_test_list_comp,min_limit,lowerLimitValue,,,
TEST_LIST_COMP,max_limit,,,,STRING,,raw.labware_test_list_comp,cleansed.labware_test_list_comp,max_limit,maxLimit,,,
TEST_LIST_COMP,reportable,,,,STRING,,raw.labware_test_list_comp,cleansed.labware_test_list_comp,reportable,reportable,flag-TorF-yes-no,,
TEST_LIST_COMP,optional,,,,STRING,,raw.labware_test_list_comp,cleansed.labware_test_list_comp,optional,optional,flag-TorF-yes-no,,
TEST_LIST_COMP,displayed,,,,STRING,,raw.labware_test_list_comp,cleansed.labware_test_list_comp,displayed,displayed,flag-TorF-yes-no,,
TEST_LIST_COMP,swc_report_order,,,,STRING,,raw.labware_test_list_comp,cleansed.labware_test_list_comp,swc_report_order,swcReportOrder,,,
TEST_LIST_COMP,swc_sca_qa_code,,,,STRING,,raw.labware_test_list_comp,cleansed.labware_test_list_comp,swc_sca_qa_code,swcScaQaCode,,,
TEST_LIST_COMP,analysis_count,,Y,,BIGINT,,raw.labware_test_list_comp,cleansed.labware_test_list_comp,analysis_count,analysisCount,trimcoalesce,,
TEST_LIST_COMP,factor_values,,,,STRING,,raw.labware_test_list_comp,cleansed.labware_test_list_comp,factor_values,factorValues,,,
TEST_LIST_COMP,result_order_no,,,,BIGINT,,raw.labware_test_list_comp,cleansed.labware_test_list_comp,result_order_no,resultOrderNo,,,
TEST_LIST_COMP,reported_name,,,,STRING,,raw.labware_test_list_comp,cleansed.labware_test_list_comp,reported_name,reportedName,,,
TEST_LIST_COMP,places_2,,,,BIGINT,,raw.labware_test_list_comp,cleansed.labware_test_list_comp,places_2,places2,,,
TEST_LIST_ENTRY,name,,Y,,STRING,,raw.labware_test_list_entry,cleansed.labware_test_list_entry,name,name,trimcoalesce,,
TEST_LIST_ENTRY,analysis,,Y,,STRING,,raw.labware_test_list_entry,cleansed.labware_test_list_entry,analysis,analysis,trimcoalesce,,
TEST_LIST_ENTRY,order_number,,,,BIGINT,,raw.labware_test_list_entry,cleansed.labware_test_list_entry,order_number,orderNumber,,,
TEST_LIST_ENTRY,std_test,,,,STRING,,raw.labware_test_list_entry,cleansed.labware_test_list_entry,std_test,stdTest,,,
TEST_LIST_ENTRY,replicate_count,,,,BIGINT,,raw.labware_test_list_entry,cleansed.labware_test_list_entry,replicate_count,replicateCount,,,
TEST_LIST_ENTRY,parameter_name,,,,STRING,,raw.labware_test_list_entry,cleansed.labware_test_list_entry,parameter_name,parameterName,,,
TEST_LIST_ENTRY,parameter_value,,,,STRING,,raw.labware_test_list_entry,cleansed.labware_test_list_entry,parameter_value,parameterValue,,,
TEST_LIST_ENTRY,test_priority,,,,BIGINT,,raw.labware_test_list_entry,cleansed.labware_test_list_entry,test_priority,testPriority,,,
TEST_LIST_ENTRY,instrument,,,,STRING,,raw.labware_test_list_entry,cleansed.labware_test_list_entry,instrument,instrument,,,
TEST_LIST_ENTRY,test_location,,,,STRING,,raw.labware_test_list_entry,cleansed.labware_test_list_entry,test_location,testLocation,,,
TEST_LIST_ENTRY,assign_if_present,,,,STRING,,raw.labware_test_list_entry,cleansed.labware_test_list_entry,assign_if_present,assignIfPresent,flag-TorF-yes-no,,
TEST_LIST_ENTRY,variation,,,,STRING,,raw.labware_test_list_entry,cleansed.labware_test_list_entry,variation,variation,,,
TEST_LIST_ENTRY,bottle_multiplier,,,,"DECIMAL(13,3)",,raw.labware_test_list_entry,cleansed.labware_test_list_entry,bottle_multiplier,bottleMultiplier,,,
TEST_LIST_ENTRY,expected_date,,,,BIGINT,,raw.labware_test_list_entry,cleansed.labware_test_list_entry,expected_date,expectedDate,,,
TEST_LIST_ENTRY,analysis_count,,Y,,BIGINT,,raw.labware_test_list_entry,cleansed.labware_test_list_entry,analysis_count,analysisCount,trimcoalesce,,
TEST_LIST_ENTRY,reported_name,,,,STRING,,raw.labware_test_list_entry,cleansed.labware_test_list_entry,reported_name,reportedName,,,
TEST_LIST_ENTRY,reported,,,,STRING,,raw.labware_test_list_entry,cleansed.labware_test_list_entry,reported,reported,flag-TorF-yes-no,,
TEST_LIST_ENTRY,bottle_adj_count,,,,BIGINT,,raw.labware_test_list_entry,cleansed.labware_test_list_entry,bottle_adj_count,bottleAdjCount,,,
TEST_LIST_ENTRY,subtract_bottle,,,,STRING,,raw.labware_test_list_entry,cleansed.labware_test_list_entry,subtract_bottle,subtractBottle,,,
TEST_LIST_ENTRY,container,,,,STRING,,raw.labware_test_list_entry,cleansed.labware_test_list_entry,container,container,,,
TEST_LIST_ENTRY,method,,,,STRING,,raw.labware_test_list_entry,cleansed.labware_test_list_entry,method,method,,,
TREATMENT_WORKS,name,,Y,,STRING,,raw.labware_treatment_works,cleansed.labware_treatment_works,name,name,trimcoalesce,,
TREATMENT_WORKS,changed_by,,,,STRING,,raw.labware_treatment_works,cleansed.labware_treatment_works,changed_by,changedBy,,,
TREATMENT_WORKS,changed_on,,,,DATE,,raw.labware_treatment_works,cleansed.labware_treatment_works,changed_on,changedOn,,,
TREATMENT_WORKS,removed,,,,STRING,,raw.labware_treatment_works,cleansed.labware_treatment_works,removed,removed,flag-TorF-yes-no,,
TREATMENT_WORKS,description,,,,STRING,,raw.labware_treatment_works,cleansed.labware_treatment_works,description,description,,,
TREATMENT_WORKS,group_name,,,,STRING,,raw.labware_treatment_works,cleansed.labware_treatment_works,group_name,groupName,,,
TREATMENT_WORKS,ext_link,,,,STRING,,raw.labware_treatment_works,cleansed.labware_treatment_works,ext_link,extLink,,,
TREATMENT_WORKS,active,,,,STRING,,raw.labware_treatment_works,cleansed.labware_treatment_works,active,active,,,
TREATMENT_WORKS,works_type,,,,STRING,,raw.labware_treatment_works,cleansed.labware_treatment_works,works_type,worksType,,,
T_DISTRIBUTION_ITEM,t_distribution_list,,Y,,STRING,,raw.labware_t_distribution_item,cleansed.labware_t_distribution_item,t_distribution_list,tDistributionList,trimcoalesce,,
T_DISTRIBUTION_ITEM,order_number,,,,BIGINT,,raw.labware_t_distribution_item,cleansed.labware_t_distribution_item,order_number,orderNumber,,,
T_DISTRIBUTION_ITEM,person,,Y,,BIGINT,,raw.labware_t_distribution_item,cleansed.labware_t_distribution_item,person,person,trimcoalesce,,
T_DISTRIBUTION_ITEM,person_name,,,,STRING,,raw.labware_t_distribution_item,cleansed.labware_t_distribution_item,person_name,personName,,,
T_DISTRIBUTION_ITEM,report_primary,,,,STRING,,raw.labware_t_distribution_item,cleansed.labware_t_distribution_item,report_primary,reportPrimary,flag-TorF-yes-no,,
T_DISTRIBUTION_ITEM,report_delivery,,,,STRING,,raw.labware_t_distribution_item,cleansed.labware_t_distribution_item,report_delivery,reportDelivery,,,
T_DISTRIBUTION_ITEM,invoice_primary,,,,STRING,,raw.labware_t_distribution_item,cleansed.labware_t_distribution_item,invoice_primary,invoicePrimary,,,
T_DISTRIBUTION_ITEM,invoice_delivery,,,,STRING,,raw.labware_t_distribution_item,cleansed.labware_t_distribution_item,invoice_delivery,invoiceDelivery,,,
T_DISTRIBUTION_LIST,name,,Y,,STRING,,raw.labware_t_distribution_list,cleansed.labware_t_distribution_list,name,name,trimcoalesce,,
T_DISTRIBUTION_LIST,changed_by,,,,STRING,,raw.labware_t_distribution_list,cleansed.labware_t_distribution_list,changed_by,changedBy,,,
T_DISTRIBUTION_LIST,changed_on,,,,DATE,,raw.labware_t_distribution_list,cleansed.labware_t_distribution_list,changed_on,changedOn,,,
T_DISTRIBUTION_LIST,removed,,,,STRING,,raw.labware_t_distribution_list,cleansed.labware_t_distribution_list,removed,removed,flag-TorF-yes-no,,
T_DISTRIBUTION_LIST,description,,,,STRING,,raw.labware_t_distribution_list,cleansed.labware_t_distribution_list,description,description,,,
T_DISTRIBUTION_LIST,group_name,,,,STRING,,raw.labware_t_distribution_list,cleansed.labware_t_distribution_list,group_name,groupName,,,
T_DISTRIBUTION_LIST,ext_link,,,,STRING,,raw.labware_t_distribution_list,cleansed.labware_t_distribution_list,ext_link,extLink,,,
T_DISTRIBUTION_LIST,customer,,,,STRING,,raw.labware_t_distribution_list,cleansed.labware_t_distribution_list,customer,customer,,,
T_DISTRIBUTION_LIST,all_projects,,,,STRING,,raw.labware_t_distribution_list,cleansed.labware_t_distribution_list,all_projects,allProjects,,,
T_UNCERTAINTY,analysis,,Y,,STRING,,raw.labware_t_uncertainty,cleansed.labware_t_uncertainty,analysis,analysis,trimcoalesce,,
T_UNCERTAINTY,version,,Y,,BIGINT,,raw.labware_t_uncertainty,cleansed.labware_t_uncertainty,version,version,trimcoalesce,,
T_UNCERTAINTY,entry_code,,Y,,BIGINT,,raw.labware_t_uncertainty,cleansed.labware_t_uncertainty,entry_code,entryCode,trimcoalesce,,
T_UNCERTAINTY,order_number,,,,BIGINT,,raw.labware_t_uncertainty,cleansed.labware_t_uncertainty,order_number,orderNumber,,,
T_UNCERTAINTY,component,,,,STRING,,raw.labware_t_uncertainty,cleansed.labware_t_uncertainty,component,component,,,
T_UNCERTAINTY,minimum_value,,,,"DECIMAL(12,4)",,raw.labware_t_uncertainty,cleansed.labware_t_uncertainty,minimum_value,minimumValue,,,
T_UNCERTAINTY,maximum_value,,,,"DECIMAL(12,4)",,raw.labware_t_uncertainty,cleansed.labware_t_uncertainty,maximum_value,maximumValue,,,
T_UNCERTAINTY,absolute_uncertainty,,,,"DECIMAL(12,4)",,raw.labware_t_uncertainty,cleansed.labware_t_uncertainty,absolute_uncertainty,absoluteUncertainty,,,
T_UNCERTAINTY,percent_uncertainty,,,,"DECIMAL(12,4)",,raw.labware_t_uncertainty,cleansed.labware_t_uncertainty,percent_uncertainty,percentUncertainty,,,
T_UNCERTAINTY,micro_sr_value,,,,"DECIMAL(12,4)",,raw.labware_t_uncertainty,cleansed.labware_t_uncertainty,micro_sr_value,microSrValue,,,
T_UNCERTAINTY,variation,,,,STRING,,raw.labware_t_uncertainty,cleansed.labware_t_uncertainty,variation,variation,,,
UNITS,unit_code,,Y,,STRING,,raw.labware_units,cleansed.labware_units,unit_code,unitCode,trimcoalesce,,
UNITS,display_string,,,,STRING,,raw.labware_units,cleansed.labware_units,display_string,displayString,,,
UNITS,changed_by,,,,STRING,,raw.labware_units,cleansed.labware_units,changed_by,changedBy,,,
UNITS,changed_on,,,,DATE,,raw.labware_units,cleansed.labware_units,changed_on,changedOn,,,
UNITS,removed,,,,STRING,,raw.labware_units,cleansed.labware_units,removed,removed,flag-TorF-yes-no,,
UNITS,ext_link,,,,STRING,,raw.labware_units,cleansed.labware_units,ext_link,extLink,,,
UNITS,group_name,,,,STRING,,raw.labware_units,cleansed.labware_units,group_name,groupName,,,
UNITS,description,,,,STRING,,raw.labware_units,cleansed.labware_units,description,description,,,
UNITS,category,,,,STRING,,raw.labware_units,cleansed.labware_units,category,category,,,
UNITS,base,,,,STRING,,raw.labware_units,cleansed.labware_units,base,base,flag-TorF-yes-no,,
UNITS,offset,,,,"DECIMAL(22,10)",,raw.labware_units,cleansed.labware_units,offset,offset,,,
UNITS,factor,,,,"DECIMAL(22,10)",,raw.labware_units,cleansed.labware_units,factor,factor,,,
UNITS,metrix_unit_eqv,,,,STRING,,raw.labware_units,cleansed.labware_units,metrix_unit_eqv,metrixUnitEqv,,,
UNITS,formula_sub,,,,STRING,,raw.labware_units,cleansed.labware_units,formula_sub,formulaSub,,,
VENDOR,name,,Y,,STRING,,raw.labware_vendor,cleansed.labware_vendor,name,name,trimcoalesce,,
VENDOR,description,,,,STRING,,raw.labware_vendor,cleansed.labware_vendor,description,description,,,
VENDOR,contact,,,,STRING,,raw.labware_vendor,cleansed.labware_vendor,contact,contact,,,
VENDOR,company_name,,,,STRING,,raw.labware_vendor,cleansed.labware_vendor,company_name,companyName,,,
VENDOR,address1,,,,STRING,,raw.labware_vendor,cleansed.labware_vendor,address1,address1,,,
VENDOR,address2,,,,STRING,,raw.labware_vendor,cleansed.labware_vendor,address2,address2,,,
VENDOR,address3,,,,STRING,,raw.labware_vendor,cleansed.labware_vendor,address3,address3,,,
VENDOR,address4,,,,STRING,,raw.labware_vendor,cleansed.labware_vendor,address4,address4,,,
VENDOR,address5,,,,STRING,,raw.labware_vendor,cleansed.labware_vendor,address5,address5,,,
VENDOR,address6,,,,STRING,,raw.labware_vendor,cleansed.labware_vendor,address6,address6,,,
VENDOR,fax_num,,,,STRING,,raw.labware_vendor,cleansed.labware_vendor,fax_num,faxNum,,,
VENDOR,phone_num,,,,STRING,,raw.labware_vendor,cleansed.labware_vendor,phone_num,phoneNum,,,
VENDOR,group_name,,,,STRING,,raw.labware_vendor,cleansed.labware_vendor,group_name,groupName,,,
VENDOR,changed_on,,,,DATE,,raw.labware_vendor,cleansed.labware_vendor,changed_on,changedOn,,,
VENDOR,changed_by,,,,STRING,,raw.labware_vendor,cleansed.labware_vendor,changed_by,changedBy,,,
VENDOR,removed,,,,STRING,,raw.labware_vendor,cleansed.labware_vendor,removed,removed,flag-TorF-yes-no,,
VENDOR,ext_link,,,,STRING,,raw.labware_vendor,cleansed.labware_vendor,ext_link,extLink,,,
VERSIONS,table_name,,Y,,STRING,,raw.labware_versions,cleansed.labware_versions,table_name,tableName,trimcoalesce,,
VERSIONS,name,,Y,,STRING,,raw.labware_versions,cleansed.labware_versions,name,name,trimcoalesce,,
VERSIONS,version,,,,BIGINT,,raw.labware_versions,cleansed.labware_versions,version,version,,,
WATER_SOURCE,name,,Y,,STRING,,raw.labware_water_source,cleansed.labware_water_source,name,name,trimcoalesce,,
WATER_SOURCE,changed_by,,,,STRING,,raw.labware_water_source,cleansed.labware_water_source,changed_by,changedBy,,,
WATER_SOURCE,changed_on,,,,DATE,,raw.labware_water_source,cleansed.labware_water_source,changed_on,changedOn,,,
WATER_SOURCE,removed,,,,STRING,,raw.labware_water_source,cleansed.labware_water_source,removed,removed,flag-TorF-yes-no,,
WATER_SOURCE,description,,,,STRING,,raw.labware_water_source,cleansed.labware_water_source,description,description,,,
WATER_SOURCE,group_name,,,,STRING,,raw.labware_water_source,cleansed.labware_water_source,group_name,groupName,,,
WATER_SOURCE,ext_link,,,,STRING,,raw.labware_water_source,cleansed.labware_water_source,ext_link,extLink,,,
WORKBOOK,workbook_number,,Y,,BIGINT,,raw.labware_workbook,cleansed.labware_workbook,workbook_number,workbookNumber,trimcoalesce,,
WORKBOOK,experiment_number,,,,BIGINT,,raw.labware_workbook,cleansed.labware_workbook,experiment_number,experimentNumber,,,
WORKBOOK,template,,,,STRING,,raw.labware_workbook,cleansed.labware_workbook,template,template,,,
WORKBOOK,template_version,,,,BIGINT,,raw.labware_workbook,cleansed.labware_workbook,template_version,templateVersion,,,
WORKBOOK,status,,,,STRING,,raw.labware_workbook,cleansed.labware_workbook,status,status,,,
WORKBOOK,created_by,,,,STRING,,raw.labware_workbook,cleansed.labware_workbook,created_by,createdBy,,,
WORKBOOK,created_on,,,,DATE,,raw.labware_workbook,cleansed.labware_workbook,created_on,createdOn,,,
WORKBOOK,assigned_to,,,,STRING,,raw.labware_workbook,cleansed.labware_workbook,assigned_to,assignedTo,,,
WORKBOOK,changed_by,,,,STRING,,raw.labware_workbook,cleansed.labware_workbook,changed_by,changedBy,,,
WORKBOOK,changed_on,,,,DATE,,raw.labware_workbook,cleansed.labware_workbook,changed_on,changedOn,,,
WORKBOOK,completed_by,,,,STRING,,raw.labware_workbook,cleansed.labware_workbook,completed_by,completedBy,,,
WORKBOOK,completed_on,,,,DATE,,raw.labware_workbook,cleansed.labware_workbook,completed_on,completedOn,,,
WORKBOOK,reviewed_by,,,,STRING,,raw.labware_workbook,cleansed.labware_workbook,reviewed_by,reviewedBy,,,
WORKBOOK,reviewed_on,,,,DATE,,raw.labware_workbook,cleansed.labware_workbook,reviewed_on,reviewedOn,,,
WORKBOOK,printed_on,,,,DATE,,raw.labware_workbook,cleansed.labware_workbook,printed_on,printedOn,,,
WORKBOOK,printed_by,,,,STRING,,raw.labware_workbook,cleansed.labware_workbook,printed_by,printedBy,,,
WORKBOOK,canceled_by,,,,STRING,,raw.labware_workbook,cleansed.labware_workbook,canceled_by,canceledBy,,,
WORKBOOK,canceled_on,,,,DATE,,raw.labware_workbook,cleansed.labware_workbook,canceled_on,canceledOn,,,
WORKBOOK,removed,,,,STRING,,raw.labware_workbook,cleansed.labware_workbook,removed,removed,flag-TorF-yes-no,,
WORKBOOK,approved,,,,STRING,,raw.labware_workbook,cleansed.labware_workbook,approved,approved,,,
WORKBOOK,archived,,,,STRING,,raw.labware_workbook,cleansed.labware_workbook,archived,archived,,,
